x, y
3.5057471264367814, 0.02428256070640182
3.400383141762452, 0.033112582781457005
3.295019157088122, 0.03752759381898447
3.199233716475095, 0.04635761589403978
3.093869731800766, 0.05960264900662256
2.9885057471264367, 0.09933774834437088
2.8927203065134095, 0.17439293598233996
2.7969348659003828, 0.25827814569536417
2.701149425287356, 0.3245033112582782
2.5862068965517238, 0.3818984547461369
2.4904214559386975, 0.4415011037527593
2.3946360153256703, 0.509933774834437
2.298850574712643, 0.5474613686534217
2.183908045977011, 0.5871964679911699
2.0881226053639845, 0.6181015452538632
1.9923371647509576, 0.65121412803532
