,v_a(t)
103,0.06018029119721195
104,0.048121902591265954
105,0.05028147913870513
106,0.003011440435684693
107,0.019124135461898954
108,0.02335492679835658
109,0.03670843584225962
110,0.019109209241360395
111,0.015941769098611704
112,0.018268011304088862
113,0.037620076350359834
114,0.06010044193119976
115,0.06737862952439605
116,0.09238890378405966
117,0.07543567458443046
118,0.09692748976745816
119,0.10934573770218244
120,0.09008758078312439
121,0.11739531110440603
122,0.10447098248396455
123,0.11871287999662972
124,0.11833451092215291
125,0.13057400893007368
126,0.14346488830556497
127,0.1467756679531321
128,0.18125847724309588
129,0.1604541406460602
130,0.16007721871284025
131,0.16782749227427224
132,0.14560124827250345
133,0.1441586813677249
134,0.1341152988867603
135,0.1252779891767496
136,0.12843455528827416
137,0.12039815754002803
138,0.153058638233848
139,0.15607035019929205
140,0.1518059111867982
141,0.1474417706551478
142,0.14129331136963333
143,0.1571852032888762
144,0.1273604990819187
145,0.1209471425819556
146,0.10986685432861085
147,0.09941280622705385
148,0.1329076377974419
149,0.13347845355210927
150,0.13828117875014942
151,0.15993427686990475
152,0.16174984803252396
153,0.17378424368178255
154,0.19952334873642383
155,0.20705510278891423
156,0.2194827430853876
157,0.1947747635994455
158,0.21621458998397397
159,0.21762735644869868
160,0.20310609937233737
161,0.1996725834829875
162,0.2033552293028581
163,0.18142604499926457
164,0.19729710143556722
165,0.20818054833009222
166,0.1806578207165407
167,0.172157502935481
168,0.1519526040966381
169,0.16999309234989599
170,0.1720177566463009
171,0.17922086278875404
172,0.18920253674930304
173,0.18191274542666946
174,0.21576717841154255
175,0.20025259523352104
176,0.19271739654377013
177,0.1835761757948862
178,0.16488403042173108
179,0.16786720668275484
180,0.16260063155582727
181,0.16082058813146105
182,0.15517323488270543
183,0.15465606821966604
184,0.16966034705406083
185,0.18114961654825462
186,0.17277192927315488
187,0.15289383290053687
188,0.16474320820939692
189,0.16250828465512993
190,0.15091676630122453
191,0.13375688183035156
192,0.15647159242842423
193,0.17462751717991037
194,0.1694794962669391
195,0.14714507169004398
196,0.1442262261055761
197,0.12135619749578165
198,0.1241939197449936
199,0.1483207913635008
200,0.16088193571242557
201,0.16178275236628908
202,0.12198557563194222
203,0.11759196335011436
204,0.12187908027743677
205,0.1376778745631159
206,0.16067414964107504
207,0.17629237851460594
208,0.20495035493980096
209,0.2126572383693157
210,0.21684007973308914
211,0.21315492561522958
212,0.1728953070860819
213,0.1809005394344559
214,0.19501556273225537
215,0.19849043850899983
216,0.2191068853488525
217,0.22897362616394482
218,0.22252810196348863
219,0.21473017394879013
220,0.19746920488156006
221,0.2113191314278197
222,0.25556462546062086
223,0.25283582586148134
224,0.2612835414543807
225,0.26581051321252896
226,0.2585160706751902
227,0.23194299732071186
228,0.2276544029366037
229,0.21245952540670301
230,0.204590659740881
231,0.1986400922249841
232,0.19599587865606588
233,0.20798372806678164
234,0.22251727592311119
235,0.22132481412775334
236,0.24472332435056218
237,0.24911699014487143
238,0.250977553768322
239,0.2571445438877156
240,0.22527010997813782
241,0.23785732245349545
242,0.2346044199505696
243,0.2270230556003129
244,0.2140961615786624
245,0.19296053432933455
246,0.17184689339431924
247,0.14586081018947863
248,0.12051918368338595
249,0.12012501790568315
250,0.12175184293523382
251,0.1180049400519443
252,0.10366127566781808
253,0.10320429556651566
254,0.10304975270731362
255,0.09895315437056856
256,0.07217559249364702
257,0.06539991946709507
258,0.05880364509388
259,0.02278676189056051
260,0.015553158915771534
261,0.005330236685569068
262,0.015438907425450885
263,0.03917948128948148
264,0.06998490310072578
265,0.030986989174063614
266,0.03767360827521951
267,0.026325144404143096
268,0.045954721758640335
269,0.023005508030960076
270,0.01865160932460552
271,0.060933345106654886
272,0.05566220721268415
273,0.05754613787225721
274,0.08342596793761439
275,0.11603504247469283
276,0.09569492387395517
277,0.05840181964028614
278,0.08097445011060118
279,0.12541896153231966
280,0.15344362649538462
281,0.16140516914560926
282,0.1873931352018334
283,0.19278851004948988
284,0.1834300074492884
285,0.21538518082057334
286,0.21608239507624255
287,0.21850485553330948
288,0.19224429618693054
289,0.20593615110950178
290,0.22899077117319563
291,0.2138298699593154
292,0.17100319248225268
293,0.18552230243397877
294,0.18110504112022924
295,0.18804562022601753
296,0.21311037121059595
297,0.1883791355370315
298,0.1664730482423561
299,0.1795039161277896
300,0.1842986755076828
301,0.14752188632791138
302,0.1398710830185729
303,0.1275184592098367
304,0.13778876000908027
305,0.07244679739498497
306,0.07597644259023664
307,0.06101216454141213
308,0.07026911747872915
309,0.05746079203396358
310,0.06008748000398628
311,0.047805322884205616
312,0.06663377254618849
313,0.0966875932758163
314,0.050272995539883306
315,0.08612104319724707
316,0.05605120096078488
317,0.048010291225477834
318,0.04202880671207924
319,0.025531979695031983
320,0.013959883133999892
321,0.040993838710081026
322,0.03442101642674167
323,0.04425564955437509
324,0.07718848505272673
325,0.0670730581586509
326,0.04835425022563216
327,0.06651445575200798
328,0.07492143293797622
329,0.05409884757921003
330,0.07684429165715231
331,0.10084205387858601
332,0.1439312147458493
333,0.1641367702641404
334,0.1843015703017556
335,0.18056418883025613
336,0.14554695403755147
337,0.15608050444510088
338,0.13298660304017276
339,0.12142846136009171
340,0.12308506450344418
341,0.14949340766527416
342,0.15930636005600154
343,0.17109650597904563
344,0.1496471232903945
345,0.14850289214513585
346,0.13765444059558185
347,0.18297618928382114
348,0.1690488504992359
349,0.15907536283376766
350,0.14304280859829616
351,0.15271855321729771
352,0.12680482819128866
353,0.14636519246315452
354,0.16368792850692873
355,0.1707201716623054
356,0.18429515138569305
357,0.23327894603291824
358,0.23226907553226997
359,0.25767220303714966
360,0.2668521165504485
361,0.22708029609669791
362,0.24040331772125068
363,0.21568291515918073
364,0.21859984870665414
365,0.22065805960766102
366,0.2053604962661302
367,0.20545832158497757
368,0.1845048785739361
369,0.16990798942200522
370,0.15545759771403564
371,0.1674639621657125
372,0.17287676783503092
373,0.12312533589352857
374,0.11883966484780727
375,0.11366484232574804
376,0.11714416697031249
377,0.1700225823840349
378,0.17638585432951906
379,0.22170097747926357
380,0.21350475440144323
381,0.2081805680216843
382,0.1704015275887486
383,0.1897563358237289
384,0.14096767361645507
385,0.13807027558125365
386,0.12744133481762712
387,0.168180231010566
388,0.1775746676890248
389,0.20452437277990573
390,0.19930329631789864
391,0.2037765046657195
392,0.17204168428743466
393,0.18704561891245633
394,0.1985936804099262
395,0.2041802673785107
396,0.21070652052803446
397,0.19260668113358922
398,0.22555165911135966
399,0.23922855874578952
400,0.22281185131222644
401,0.23136827513273103
402,0.20221532250637633
403,0.20509226141761916
404,0.2138063589397098
405,0.22635535160059392
406,0.2556334873680292
407,0.2716717226089418
408,0.2849238133693674
409,0.31319258653335114
410,0.3109327034442971
411,0.326627688848966
412,0.3388579242953538
413,0.3441996955799135
414,0.3404259291364291
415,0.3207859663523185
416,0.35264739518465144
417,0.35120976595376857
418,0.3367291448251663
419,0.3152647468188416
420,0.3047239035903076
421,0.276218390920547
422,0.27769886856735715
423,0.3367512364345897
424,0.3140719872284896
425,0.2917320292289233
426,0.2752274436437313
427,0.2946577761973807
428,0.28295893138406997
429,0.2666208189006884
430,0.2665736430143263
431,0.2702307178741637
432,0.26618016337323597
433,0.25313414458845573
434,0.2560718862367141
435,0.24430329249500551
436,0.2929786431881271
437,0.3099161075648389
438,0.3057492100618135
439,0.28888829838673885
440,0.2846251500910203
441,0.32395256881695905
442,0.34822294955735034
443,0.37429495594346496
444,0.35704985488886365
445,0.32014973542707753
446,0.3111925455146437
447,0.34592285928929983
448,0.32835611944270887
449,0.33590623590755553
450,0.3115874374230703
451,0.32813853016337274
452,0.3187413403221432
453,0.30370579357629135
454,0.30462935087456205
455,0.30069999712872003
456,0.26706678219061447
457,0.2971458613545405
458,0.30795345319022543
459,0.3317058719258501
460,0.30359572501903137
461,0.30158029376282347
462,0.3165565618271792
463,0.33568406768119896
464,0.3470092340689792
465,0.3258113107506322
466,0.3116826652506981
467,0.325884116740032
468,0.3492479272780563
469,0.36357015256385444
470,0.32951066268997387
471,0.34110035093142727
472,0.34035022412844307
473,0.36906331557101674
474,0.38082262787012394
475,0.37174551572936254
476,0.36464452460272256
477,0.37691335700257683
478,0.3808099272084829
479,0.37387895591152953
480,0.3842027336328979
481,0.40435188919257264
482,0.42721717626299
483,0.40009636210854366
484,0.3873450652051879
485,0.36231674860088087
486,0.36829438530654546
487,0.36921261958141516
488,0.360588084962128
489,0.3736163515466889
490,0.38870800786552606
491,0.3774288503774045
492,0.3645584023024425
493,0.34666785020245755
494,0.3394749274704789
495,0.32625099149002745
496,0.3446256230567676
497,0.3412109025862504
498,0.33109631981148185
499,0.343288615179222
500,0.3253489176581919
501,0.31166509722923397
502,0.3174229947012094
503,0.2970427740897807
504,0.30393475725791924
505,0.261803698206105
506,0.25803494819375866
507,0.30635530015280726
508,0.30039557900095143
509,0.33336596263079227
510,0.30507840018308435
511,0.35657231553096425
512,0.3535853671511555
513,0.35964826583087595
514,0.35337758131395947
515,0.3681623967590236
516,0.35231779530535556
517,0.3465380495316969
518,0.31305913424618015
519,0.33818860624265346
520,0.34231464512228366
521,0.3685324695409027
522,0.38507848445177595
523,0.36953334926018494
524,0.3873077860684079
525,0.3804603074473325
526,0.4030313048572464
527,0.3816567326169376
528,0.38466920067581367
529,0.3654123257722306
530,0.39074342565974174
531,0.4216939964337241
532,0.39943994443900926
533,0.38440231865858965
534,0.396472320130133
535,0.38960215584281316
536,0.39472083181414924
537,0.4029498029832215
538,0.4064507521768188
539,0.3980738267690249
540,0.440053770846106
541,0.44006106093214115
542,0.41423353755036035
543,0.41156067959631765
544,0.4253151634051849
545,0.4243037532962724
546,0.4414352741808465
547,0.4401401370895969
548,0.46307404691092124
549,0.47406314644451614
550,0.4577408373561082
551,0.45435022581789725
552,0.47350464347017224
553,0.4641956311454276
554,0.46516643495455495
555,0.4746704702468158
556,0.4746622661791138
557,0.512976690676152
558,0.5162475631174149
559,0.49643080526726713
560,0.4915402319867856
561,0.5108566642134442
562,0.5145243864820688
563,0.5085667434233989
564,0.5168380277452749
565,0.4840811612128269
566,0.4858959386031419
567,0.5139303585807367
568,0.5132199399999917
569,0.5320953986661394
570,0.5385657039287272
571,0.5436844032325322
572,0.5569017915733875
573,0.546394891412063
574,0.5454973075790068
575,0.5567644055572407
576,0.5829310757578331
577,0.5946373538106504
578,0.609938022492884
579,0.6326684741693833
580,0.6162202076693154
581,0.6339148387005236
582,0.6091966491662852
583,0.6149615249919976
584,0.6041196067995411
585,0.6024232793409774
586,0.5783822830618371
587,0.5610256161796945
588,0.5615556608261195
589,0.5729577314138837
590,0.5591570607218829
591,0.5307899704363819
592,0.5410564570335161
593,0.5509452822392747
594,0.5696453215533953
595,0.5762578467073696
596,0.5863217819353299
597,0.593234740105112
598,0.5576425061314013
599,0.5485678747860586
600,0.5565798241664098
601,0.5644624760928193
602,0.5749822873938534
603,0.5781885300555097
604,0.5862758432761291
605,0.5889943838702727
606,0.596532905312291
607,0.6088934178353614
608,0.6323022702984991
609,0.6320729582011182
610,0.6272779279898719
611,0.6274571444115238
612,0.6454490900692293
613,0.6392127752101071
614,0.6400851643111442
615,0.658523826937018
616,0.6518599351165654
617,0.6635970625693354
618,0.6745454218569478
619,0.689397797810969
620,0.6921628197416293
621,0.6749646004675832
622,0.6889711759587918
623,0.6803585986764058
624,0.6833143453029671
625,0.6930162214087785
626,0.6895629462538381
627,0.6772834147217525
628,0.6891974319354843
629,0.647204944877357
630,0.6466564403981377
631,0.6458211859051833
632,0.6559790736382647
633,0.6429126836104779
634,0.6317036889238673
635,0.6543122527953992
636,0.6618565364582577
637,0.6502638527809531
638,0.6515790972045022
639,0.680195106177607
640,0.675743701580674
641,0.6790081780598569
642,0.6855941263200573
643,0.6695434073856162
644,0.6701792817209177
645,0.6769299500784979
646,0.6710166329780748
647,0.679023759039927
648,0.664329343352859
649,0.6483817349056576
650,0.6560646716262885
651,0.669272094380543
652,0.6814247802957499
653,0.6792230112348282
654,0.6808861256521426
655,0.6945255608171567
656,0.6901101751909907
657,0.7001434789251091
658,0.6860547589723255
659,0.6795972257206485
660,0.6811061719034448
661,0.6711860060477227
662,0.6781479038801556
663,0.6728252481208977
664,0.6577897560921513
665,0.6543504153473884
666,0.6584561958041364
667,0.6438732615838954
668,0.6534079632492356
669,0.6637029653448585
670,0.6409039583093514
671,0.6389351702799126
672,0.6230355580866277
673,0.627422596788662
674,0.645330745196289
675,0.6425042300117697
676,0.6510282124792216
677,0.6437185789574136
678,0.6217895442955788
679,0.6509667111522572
680,0.6622105642781941
681,0.6643190628664304
682,0.6664037328963734
683,0.6722200958212706
684,0.6637299783577749
685,0.6879516554511046
686,0.6849206785363667
687,0.6570916511363588
688,0.6851574340725645
689,0.6797605973116456
690,0.687119600881524
691,0.703891456235409
692,0.6886135975419464
693,0.673957580667173
694,0.6530783055961746
695,0.6348213267154743
696,0.6392744894225569
697,0.6525293093911737
698,0.6441632683608249
699,0.6372695380826965
700,0.6314566400854118
701,0.6051592503587897
702,0.6232030479248756
703,0.6120747380471696
704,0.6123439326082517
705,0.637808933186258
706,0.6273517740858809
707,0.6398996451288698
708,0.6640753215366102
709,0.6380288138495589
710,0.6436259994857857
711,0.6655460593401687
712,0.6536249382708041
713,0.6682864157641566
714,0.6540615083875774
715,0.6591976204598277
716,0.672644651384302
717,0.6764685754386514
718,0.682387922224614
719,0.692715515515014
720,0.6955126604387845
721,0.6939521374506726
722,0.6951789627993535
723,0.6874559892691844
724,0.6969837021154047
725,0.6700900487117644
726,0.6658156973553857
727,0.6574687357692238
728,0.6504568737669504
729,0.6576869863482052
730,0.6601663850007344
731,0.6479468119491125
732,0.652913319597645
733,0.6528623377186906
734,0.6560674165606406
735,0.6657486369726131
736,0.6667699493536903
737,0.6595721686959956
738,0.6542651384917403
739,0.6705525427887962
740,0.6647208336538293
741,0.6820544108663034
742,0.6804031971016763
743,0.6918906456624656
744,0.6831666937641757
745,0.6820521992193741
746,0.6703468158120864
747,0.6497533091917491
748,0.6471837079415405
749,0.6537748054831262
750,0.6648954614651118
751,0.6557460469511561
752,0.6598634287569473
753,0.6604246728445159
754,0.6657355746875231
755,0.7018366266887138
756,0.6940813604303974
757,0.6881654035342046
758,0.6859663049129242
759,0.6954427245473593
760,0.6918621161131067
761,0.6871731196664849
762,0.6926730254934984
763,0.6904624027731934
764,0.6813321402553114
765,0.67042080725768
766,0.652676203079209
767,0.656278945279409
768,0.6856732595505228
769,0.6831487069794872
770,0.6662564019280266
771,0.6724347461301788
772,0.6705191626987961
773,0.6568219938327644
774,0.655171910793714
775,0.6411566789494193
776,0.6406690365829882
777,0.6644451097223937
778,0.6559573247575436
779,0.6435373240917316
780,0.6784684385353785
781,0.6853383979126946
782,0.6706289070593611
783,0.6752348509324017
784,0.6743974604471206
785,0.6769110007900815
786,0.652703239760178
787,0.6687200373657884
788,0.6530285150340316
789,0.655008360531793
790,0.6590658436593213
791,0.6687031713176989
792,0.6844691807359965
793,0.6771489211312365
794,0.6799906862723902
795,0.6842269105329306
796,0.6727491146586231
797,0.6577292288175451
798,0.6747195173589254
799,0.6674828878139725
800,0.6689829439185805
801,0.6662772749323267
802,0.7043157414036886
803,0.716532068862976
804,0.7063495606318664
805,0.7179257008238817
806,0.7090035016584728
807,0.6981770992055016
808,0.669731667164841
809,0.6851603179202594
810,0.6913172204711054
811,0.6855600868400512
812,0.6906821596123887
813,0.6926909862092743
814,0.7124084508244549
815,0.7205140747261867
816,0.6952118477956448
817,0.7018785141565322
818,0.679503267273841
819,0.6923774929297772
820,0.6822805532631652
821,0.6936951813692904
822,0.7032269478395946
823,0.701530510562598
824,0.7213144201562276
825,0.7016782777338957
826,0.6912291463866392
827,0.6886686336364438
828,0.6923174898857336
829,0.6772005336958785
830,0.6593463598063297
831,0.6496279782113951
832,0.661226183821499
833,0.6600784275533609
834,0.6641966012143083
835,0.6539148293492993
836,0.6655690031366579
837,0.6534732713568236
838,0.6573187213676013
839,0.6753279169262284
840,0.6919265792948057
841,0.6877047159664
842,0.6832354789013085
843,0.7016687296940586
844,0.6924250657094173
845,0.6845540457270425
846,0.7094546551531291
847,0.6958784856711523
848,0.6933151523580356
849,0.6965586274057292
850,0.6981494595654921
851,0.7167309634070811
852,0.7111798333034473
853,0.7033206187238862
854,0.6861777975772823
855,0.6772052523901901
856,0.6838231656377529
857,0.6747408900017063
858,0.6587367889230571
859,0.6461920136526067
860,0.6434094965842296
861,0.631192545098794
862,0.6507246889862015
863,0.6541065079094786
864,0.6684682036506631
865,0.6543777784654463
866,0.6681943000621335
867,0.6554453745539242
868,0.6456919979744901
869,0.6732560614096771
870,0.6615695786632639
871,0.6766996289517114
872,0.6878721354423405
873,0.7123927639105989
874,0.7225466274010959
875,0.7222486488912991
876,0.720516029245976
877,0.7072603460836008
878,0.6697484138329742
879,0.6952700340895318
880,0.6796287934953743
881,0.6671388175656952
882,0.6580023367195014
883,0.6794010904595118
884,0.6676501721975697
885,0.6785303337167949
886,0.6736849671629535
887,0.6883738763263685
888,0.6879944361416682
889,0.6978550014306302
890,0.695754413671382
891,0.6913401005923491
892,0.6916239429108582
893,0.6992910623674446
894,0.6769410563540107
895,0.6574005503854407
896,0.6669493176572745
897,0.6502496619439041
898,0.6606614211466835
899,0.6466409241799661
900,0.6332701250722704
901,0.652281545701197
902,0.6325382342495173
903,0.6327361568128325
904,0.6436291880533659
905,0.6427073048208923
906,0.6456462010291467
907,0.6701481512275107
908,0.6500532739936776
909,0.6798477443531203
910,0.6461630065380309
911,0.6780619618864807
912,0.6774876814069154
913,0.6637087699300211
914,0.6797275766528988
915,0.6460885781219613
916,0.6429828548829678
917,0.6640974399232574
918,0.6703500454099062
919,0.6715154815941728
920,0.6738797470888973
921,0.6847220141801709
922,0.6817828699505379
923,0.6680212714802869
924,0.6539239413834856
925,0.6599734669796845
926,0.6458722622466644
927,0.6360812048098646
928,0.64333784742584
929,0.6535268259639869
930,0.6531105445952653
931,0.6524855084737764
932,0.6418563527891988
933,0.65612732821752
934,0.6231719242405446
935,0.6308512653975172
936,0.6226667202078889
937,0.6117702526345663
938,0.633488195900765
939,0.6687953364555225
940,0.6646339358452014
941,0.6728588046004246
942,0.6416727011305587
943,0.6390610894252536
944,0.6316418092714874
945,0.6266403453846643
946,0.6540868072505893
947,0.6411329170339127
948,0.6254686313239922
949,0.626174861099428
950,0.6339103659353416
951,0.6487756201485273
952,0.6349919292177141
953,0.6334729110476363
954,0.6168805328363786
955,0.6186921250318289
956,0.6250835348805637
957,0.6281582762779947
958,0.6377911268223264
959,0.6301244868022405
960,0.6142850557260137
961,0.6231458378330281
962,0.6182027149333199
963,0.6436883244638666
964,0.6162399490224535
965,0.5676784669750509
966,0.533951267959554
967,0.5462748646582414
968,0.5626603431194219
969,0.5357098480519789
970,0.5549346592229373
971,0.5794370285890607
972,0.6091702959005645
973,0.5926540052934761
974,0.5746046830035886
975,0.5990732782160055
976,0.5873898931969216
977,0.5917596116538663
978,0.6026287856482421
979,0.5783538935208552
980,0.561098245409108
981,0.5325570205812438
982,0.5297503645748118
983,0.5379788291178725
984,0.5625784676166609
985,0.5246221902025725
986,0.534832701524884
987,0.5389136026694888
988,0.5301158823353569
989,0.5342901285968674
990,0.5349765311395542
991,0.5667749777571499
992,0.5696076918784281
993,0.543402582478571
994,0.5557973279821249
995,0.5743613029761139
996,0.5813107608252506
997,0.5742478263260546
998,0.5829762999738065
999,0.5840913034234433
1000,0.5915671458717144
1001,0.6093752818341412
1002,0.6088514263769035
1003,0.6236188054944404
1004,0.6339191562551735
1005,0.6521024376940568
1006,0.6627872957434289
1007,0.6600970942455276
1008,0.6354272397521791
1009,0.6254406461933918
1010,0.6188275298919865
1011,0.6094916419625804
1012,0.6091870523661623
1013,0.6002108265203092
1014,0.6358745261138077
1015,0.6295103635218878
1016,0.6247356818793321
1017,0.6402251635616102
1018,0.6436762560260935
1019,0.6286882646005932
1020,0.6215196367561657
1021,0.6299820766053734
1022,0.6417967508250328
1023,0.6732843104500816
1024,0.6487928147475506
1025,0.6176697776201255
1026,0.6171588378079701
1027,0.6091490148576079
1028,0.6083469826537546
1029,0.6289002352579951
1030,0.6235692909246082
1031,0.6214511831087977
1032,0.6314364300763069
1033,0.6451765336183154
1034,0.6553956003206272
1035,0.660317698044672
1036,0.6857876963347583
1037,0.6685633080559414
1038,0.6660449474173109
1039,0.6665653327391539
1040,0.6678676964192201
1041,0.6672565509197266
1042,0.6630291928690575
1043,0.6649862276486086
1044,0.6811420618896973
1045,0.6836944021496321
1046,0.6819870675038626
1047,0.6562912241903719
1048,0.6511630568035686
1049,0.6860910729954525
1050,0.6704965992233867
1051,0.6875971148323319
1052,0.7047337004764102
1053,0.6910515625672027
1054,0.7021045564929643
1055,0.7058697507845413
1056,0.6985881476175693
1057,0.6884910306181936
1058,0.6944623347067447
1059,0.6958332806503547
1060,0.6979980446987698
1061,0.7071990736781284
1062,0.7275194575298353
1063,0.7034433067276725
1064,0.6962526692311574
1065,0.6720756960768285
1066,0.6789514564882201
1067,0.683514996610345
1068,0.6777170366747463
1069,0.6646257832942131
1070,0.6623305686294598
1071,0.6629671553775702
1072,0.6552452844385555
1073,0.6858228227371401
1074,0.6772643080533809
1075,0.6678193955021001
1076,0.6411827465301281
1077,0.6433496381370067
1078,0.6378556705028513
1079,0.6362741395670889
1080,0.6474820396944487
1081,0.6433741792229619
1082,0.6419110548924791
1083,0.650333918013625
1084,0.6536025286187538
1085,0.6393453443507147
1086,0.6303420929280393
1087,0.6454030474522799
1088,0.6577796329317643
1089,0.6699808381245096
1090,0.6666219804820664
1091,0.6483249833405208
1092,0.6541911872839814
1093,0.6487602848521509
1094,0.6637552559246547
1095,0.6692090202446539
1096,0.6644162203299843
1097,0.6574075689626857
1098,0.6608497792175863
1099,0.6839069846206166
1100,0.669377374751808
1101,0.6819968952499137
1102,0.6639064794160957
1103,0.6942193337241722
1104,0.6952601692330888
1105,0.6877766154376437
1106,0.6806301565735055
1107,0.6856828403726987
1108,0.6826811700248703
1109,0.6783290476166025
1110,0.6972227146755112
1111,0.6975692255371675
1112,0.6889179923837535
1113,0.687902469640459
1114,0.6854508040995261
1115,0.6983927788049057
1116,0.6710891403548552
1117,0.6709810629128491
1118,0.6485006297255083
1119,0.6536326868481186
1120,0.7013469225078317
1121,0.6789301076352791
1122,0.6611296536849668
1123,0.6745180810740103
1124,0.6609108998785548
1125,0.6718505510678018
1126,0.6572259194243397
1127,0.6693245123012929
1128,0.6607706342385653
1129,0.6421017474549379
1130,0.6546326253437882
1131,0.6510852877381077
1132,0.6641097964116499
1133,0.6883642435119812
1134,0.6749860046599642
1135,0.6788466114063317
1136,0.6679119069775161
1137,0.6818592210259447
1138,0.6706411240762298
1139,0.6735291996371042
1140,0.6663161041756478
1141,0.6663245149229104
1142,0.6693088334166296
1143,0.6549554731197178
1144,0.6414218406602331
1145,0.6536505271185615
1146,0.6439672464049971
1147,0.6452484224117047
1148,0.6330953720248571
1149,0.6597310725494354
1150,0.6664849370722118
1151,0.6753910034803113
1152,0.6727439491084123
1153,0.690350831011964
1154,0.7018521392636994
1155,0.6716420378857755
1156,0.692947712756489
1157,0.6912635568164847
1158,0.6826518131944385
1159,0.6861994821141848
1160,0.6786231066726309
1161,0.6805852169127957
1162,0.6663775043038739
1163,0.665696361882654
1164,0.6796490969845389
1165,0.6778490490868412
1166,0.678208595719063
1167,0.6666927624441005
1168,0.6610720059350224
1169,0.6678730970616057
1170,0.6706193908001091
1171,0.6833511790964931
1172,0.6643628101224264
1173,0.691124711953501
1174,0.6744807320792556
1175,0.6516198212334505
1176,0.6668626036011661
1177,0.6546539448223795
1178,0.6682960315365835
1179,0.6878128908001262
1180,0.6873805282477219
1181,0.6842315713809505
1182,0.6940736480220203
1183,0.6723673780234837
1184,0.6469420055750967
1185,0.6774581406459956
1186,0.658784999312248
1187,0.6577341617318597
1188,0.7009270531502282
1189,0.7086806992128546
1190,0.7141166772554104
1191,0.7093814752172588
1192,0.6964832905458563
1193,0.6852983534687265
1194,0.6579418005729978
1195,0.6808723329992721
1196,0.6630452087220834
1197,0.6569914497687828
1198,0.6663946959497106
1199,0.6546284188853495
1200,0.6507406531469224
1201,0.6541714109407899
1202,0.6679022489339843
1203,0.6548979994474571
1204,0.6670417475739536
1205,0.6325931837241049
1206,0.6454861564673721
1207,0.6347459240065558
1208,0.6484429273470811
1209,0.6328565416514547
1210,0.6010697285535105
1211,0.6165457421462056
1212,0.6365592874392191
1213,0.6291650448505485
1214,0.6083445848564513
1215,0.5850892377766428
1216,0.6026741457750387
1217,0.6132297742939778
1218,0.6115752382461701
1219,0.6004720749166954
1220,0.6099141953023328
1221,0.6303836583274552
1222,0.6334772427437562
1223,0.6395051634148455
1224,0.6160026660562601
1225,0.6182414599592438
1226,0.6163630020002746
1227,0.6441913207249548
1228,0.6499436247392092
1229,0.631097392528478
1230,0.6120598984106191
1231,0.6521569880320571
1232,0.6458714323570556
1233,0.6513808639648784
1234,0.6658963909790558
1235,0.6407827017166425
1236,0.6314895453581696
1237,0.6415064721519192
1238,0.6340730421037408
1239,0.6527150447708253
1240,0.6402899801464431
1241,0.6465859649966154
1242,0.640790567205406
1243,0.6481825679050514
1244,0.6449929012201647
1245,0.6175781767655805
1246,0.6440512876657128
1247,0.6466866327367553
1248,0.6488571271073184
1249,0.649397444298025
1250,0.6430196133023858
1251,0.6317482179441465
1252,0.607963151019604
1253,0.6115616322518895
1254,0.5854650273305261
