,v_a(t)
108,0.4976039032429916
109,0.5024703373074846
110,0.502109957982111
111,0.4973164659970907
112,0.4947450772204869
113,0.48954024535350893
114,0.4775610594869333
115,0.47916390065483877
116,0.4989040248867225
117,0.49299124591847915
118,0.48335867890316886
119,0.4886430719402782
120,0.48044600689212574
121,0.4689926136927772
122,0.46772490519144344
123,0.46547106138728433
124,0.4668735141131961
125,0.4716945468152463
126,0.4679927128426865
127,0.47320973084323004
128,0.4769686912139591
129,0.4732826774105324
130,0.48237026346751893
131,0.4751883133321951
132,0.4779358138378936
133,0.4887273234473998
134,0.4987608826220805
135,0.48983719121845415
136,0.49408911530161204
137,0.4803843499982121
138,0.48172887194889946
139,0.47721776475253624
140,0.48753704468674247
141,0.48271576360654966
142,0.48936892976633445
143,0.49630510895684227
144,0.4868750516706505
145,0.4813387719692404
146,0.47625325831805243
147,0.47410454727032386
148,0.46703708994513726
149,0.46943587234561324
150,0.4784379616530064
151,0.48071695369217704
152,0.48445035699342404
153,0.4881548001641466
154,0.49656558700349385
155,0.47755669359981634
156,0.46746623189860015
157,0.46005147812894776
158,0.4740716564164159
159,0.4770206936442108
160,0.47380817661179414
161,0.48313343513620954
162,0.47880533892973387
163,0.47734384577449346
164,0.4885486879259487
165,0.48525615470235894
166,0.4856169982298879
167,0.4845822731277663
168,0.4743017831381351
169,0.4841112810972854
170,0.4887686660383458
171,0.49804490464928325
172,0.5021083216526534
173,0.5075124824563066
174,0.49422963626958444
175,0.49798314697809776
176,0.48957107687746226
177,0.5074541786881843
178,0.5044511425275808
179,0.49527041610423217
180,0.5107358550940554
181,0.5224652644381069
182,0.5202317258887298
183,0.5237563295482868
184,0.5243540655590209
185,0.5326285529416952
186,0.5231069063955673
187,0.5275007293708931
188,0.5128945890527463
189,0.5167931209861908
190,0.512630689439583
191,0.508972278370754
192,0.501008466986014
193,0.49387514664414567
194,0.4946634606803796
195,0.4966631354927194
196,0.49739699463038956
197,0.49653527727641916
198,0.48492806385204884
199,0.4973906117087231
200,0.4937602722625145
201,0.4979601169545814
202,0.4945402667327665
203,0.5073844795806953
204,0.5061341522405405
205,0.5079736952259659
206,0.5035768796714801
207,0.5154827947836298
208,0.5135824193732353
209,0.5066182230352936
210,0.5182431118714632
211,0.5303621702846073
212,0.5311010455508417
213,0.540627985097244
214,0.551036313490468
215,0.5443161785862294
216,0.5401871772416208
217,0.5517730079542325
218,0.5509347668046587
