,v_a(t)
1104,0.33208421690991907
1105,0.2858047345853373
1106,0.3575235961953734
1107,0.379371976873572
1108,0.35851033684915423
1109,0.3586696202171089
1110,0.3414542781474144
1111,0.38459425644933704
1112,0.24006687442168187
1113,0.2293946256201664
1114,0.22277567141040452
1115,0.19219727847116352
1116,0.21398693139345143
1117,0.14927372762647617
1118,0.2873563303466094
1119,0.22046763538138536
1120,0.1807729274983026
1121,0.1735025128279687
1122,0.18766396158634108
1123,0.12678021776992832
1124,0.22771472633683992
1125,0.22474799520020822
1126,0.23909822478928228
1127,0.3116901273571701
1128,0.2950566116893338
1129,0.29047536092616194
1130,0.34859626403797356
1131,0.33412488852920635
1132,0.33497454223528356
1133,0.4028775427901091
1134,0.34977616263254985
1135,0.3877602761167221
1136,0.49126727146479837
1137,0.45769359899685635
1138,0.3154162603709234
1139,0.34924551986034796
1140,0.47587192614718554
1141,0.4824221435302689
1142,0.4216041519298387
1143,0.4031468400616294
1144,0.30199365809821427
1145,0.3199272121973148
1146,0.3337781719934161
1147,0.23009036539608083
1148,0.19126701964008422
1149,0.22716377378323327
1150,0.18228598313981226
1151,0.26326475766515195
1152,0.13865112290869347
1153,0.0884218022192721
1154,0.11511854967235724
1155,0.13853903423791622
1156,0.2261752925415216
1157,0.20402569838323004
1158,0.20805746785383522
1159,0.3198205746956745
1160,0.3924552168992348
1161,0.4047725173442865
1162,0.3341050796399914
1163,0.3311458621476612
1164,0.3573422110548871
1165,0.3753581131902158
1166,0.3950738318108267
1167,0.3470017150143272
1168,0.368323651482183
1169,0.36882690471102764
1170,0.37289880149155713
1171,0.4074645234292873
1172,0.4268496977702299
1173,0.42050585083813397
1174,0.31005810875540407
1175,0.30281725376077184
1176,0.26931285011602296
1177,0.20880595288853454
1178,0.18354562620435166
1179,0.09221328975578019
1180,0.07170673522704851
1181,0.1478513886177466
1182,0.17207156453498482
1183,0.13178376028405145
1184,0.21455972035477958
1185,0.25530214010015656
1186,0.22247270016201023
1187,0.35431878455383586
1188,0.3035379020767945
1189,0.3012015527532062
1190,0.31417525159727144
1191,0.3245047462957094
1192,0.3771251031098736
1193,0.2599993366294067
1194,0.3384280084097197
1195,0.3040433911264473
1196,0.35755830268514377
1197,0.2826920563710728
1198,0.319179793022769
1199,0.3554371035183968
1200,0.26732430404297275
1201,0.16584191642492346
1202,0.1476047943409025
1203,0.08874769186011776
1204,0.11104952301157096
1205,0.07211662326441394
1206,0.12080707477034994
1207,0.14936178586222812
1208,0.13772050423826848
1209,0.15970887952278104
1210,0.1441919677062416
1211,0.1595185140210646
1212,0.0931876228879017
1213,0.05700381083436416
1214,0.0909072442027782
1215,0.14649430521197435
1216,0.19467305002643231
1217,0.1832375303865248
1218,0.21032508838924116
1219,0.15166601679484157
1220,0.1196533791126066
1221,0.13003858269612725
1222,0.16501087121151295
1223,0.23229318379708588
1224,0.22292543675684767
1225,0.14354412130935196
1226,0.18208160275536048
1227,0.16673746770822584
1228,0.10141448591308559
1229,0.2144228760242652
1230,0.2078265889535034
1231,0.2260155041677747
1232,0.26269076233538097
1233,0.2504538623634063
1234,0.26463087654948647
1235,0.2323900264313691
1236,0.1627637951581416
1237,0.1382582465241972
1238,0.10695596629754742
1239,0.10753167576868249
1240,0.11448305892162557
1241,0.10568683070291282
1242,0.13941281645377734
1243,0.22764703158371283
1244,0.22976693558261607
1245,0.35665787933375276
1246,0.2999653213810732
1247,0.328043067983952
1248,0.37289926186648664
1249,0.2903243422353045
1250,0.2692314877075069
